idioma,Opciones,Tematica,ground truth,ano,Nivel,response Gemini 2.0 Flash,response Gemini 2.0 Flash Lite,response Llama 3.2 11B Vision Instruct,response Llama 3.2 90B Vision Instruct,response Pixtral-12B,response Pixtral Large,response Qwen-VL 72B,response GPT-4o,response Qwen-VL 7B,resultado_respuesta_general,resultado_respuesta_final,resultado_respuesta_A,resultado_respuesta_B,resultado_respuesta_C,resultado_respuesta_D,resultado_respuesta_E
valenciano,A) 12 B) 15 C) 16 D) 20 E) 25,Geometría y Figuras,D,2023,4,D,D,B,A,B,B,D,D,D,D,D,False,False,False,True,True
valenciano,A) No es pot aconseguir B) 1 valor C) 2 valors D) 4 valors E) Infinits valors,Álgebra y Aritmética Visual,B,2023,4,B,B,No Answer,A,E,No Answer,B,B,B,A,A,False,False,False,False,False
valenciano,A) [Option A] B) [Option B] C) [Option C] D) [Option D] E) [Option E],Geometría y Figuras,D,2023,4,A,B,No Answer,A,C,B,B,D,E,B,B,False,True,False,False,False
valenciano,"A) 7,5 B) 8 C) 8,5 D) 9 E) 9,5",Geometría y Figuras,B,2023,4,B,B,C,No Answer,No Answer,B,C,B,E,E,C,False,False,False,False,False
valenciano,A) 0 B) 1 C) 3 D) 5 E) 9,Geometría y Figuras,E,2023,4,No Answer,A,No Answer,A,E,B,A,B,C,A,A,False,False,False,False,False
valenciano,A) 1/3 B) 3/5 C) 1/2 D) 2/3 E) 2/5,Patrones y Secuencias,A,2023,4,A,A,No Answer,D,B,D,D,A,B,E,C,False,False,False,False,True
valenciano,A) 25 B) 36 C) 49 D) 64 E) Són iguals,Combinatoria y Probabilidad,D,2023,4,D,D,A,A,No Answer,D,C,D,E,E,E,False,False,False,False,False
valenciano,A) 8(π − 1) B) 6(2π − 1) C) 9π − 25 D) 9(π − 2) E) 6π/5,Geometría y Figuras,D,2023,4,D,No Answer,A,A,C,No Answer,D,D,C,D,D,False,False,False,True,False
valenciano,A) 1/6 B) 1/5 C) 7/36 D) 3/16 E) 7/40,Geometría y Figuras,D,2023,4,E,E,A,No Answer,E,E,C,D,E,C,C,False,False,True,False,False
valenciano,A) A B) B C) C D) D E) E,Geometría y Figuras,C,2023,4,C,B,B,No Answer,B,E,C,C,D,B,B,False,True,False,False,False
valenciano,A) A B) B C) C D) D E) No es pot saber,Geometría y Figuras,D,2023,4,E,D,D,A,E,D,D,E,D,A,A,False,False,False,False,False
valenciano,A) 45° B) 60° C) 66 2/3° D) 75° E) 90°,Geometría y Figuras,E,2023,5,E,E,A,A,E,E,A,E,B,D,D,False,False,False,True,False
valenciano,A) 1/6 B) 1/5 C) 7/36 D) 3/16 E) 7/40,Combinatoria y Probabilidad,D,2023,5,D,D,A,A,No Answer,No Answer,D,E,E,A,A,False,False,False,False,False
valenciano,A) 3 B) 4 C) 5 D) 6 E) 7,Geometría y Figuras,D,2023,5,B,A,No Answer,No Answer,D,D,D,D,A,B,B,False,True,True,False,True
valenciano,"A) Si h = 1,5 cm. B) Si h = 2 cm. C) Si h = 2,5 cm. D) No és possible per a cap valor h. E) Aquesta igualtat d’àrees és certa per a qualsevol valor h.",Geometría y Figuras,B,2023,5,B,B,A,A,B,E,D,B,D,D,D,False,False,False,False,False
valenciano,A) 1/2 B) √2 − 1 C) 1/√2 D) 1 E) 2 − √2,Geometría y Figuras,B,2023,5,D,No Answer,A,No Answer,No Answer,E,B,E,E,B,B,False,True,False,False,True
valenciano,A) 5 B) 6 C) 2√7 D) 7 E) 8,Lógica y Razonamiento Visual,B,2023,5,B,B,A,A,B,No Answer,B,B,B,A,A,False,False,False,False,False
valenciano,A) 43º B) 45º C) 47º D) 49º E) 51º,Álgebra y Aritmética Visual,C,2023,6,D,A,A,A,D,D,D,B,C,D,D,False,False,False,True,True
valenciano,"A) Si h = 1,5 cm. B) Si h = 2 cm. C) Si h = 2,5 cm. D) No és possible per a cap valor h. E) Aquesta igualtat d’àrees és certa per a qualsevol valor h.",Geometría y Figuras,B,2023,6,B,E,No Answer,A,D,C,B,B,B,,,,,,,
valenciano,A) 2π B) 4π C) π√2 D) 2√π^2 + 4 E) √2π^2 + 4,Geometría y Figuras,D,2023,6,D,D,E,No Answer,No Answer,D,D,D,D,,,,,,,
valenciano,A) 1/2 B) √2 − 1 C) 1/√2 D) 1 E) 2 − √2,Geometría y Figuras,B,2023,6,B,E,A,B,E,B,A,E,E,,,,,,,
valenciano,A) 75 m B) 150 m C) 180 m D) 225 m E) No es pot mesurar.,Geometría y Figuras,C,2023,6,No Answer,B,A,No Answer,A,A,B,C,A,B,B,False,True,True,False,False
valenciano,A) 2√6 B) 4 C) 3√3 D) 5 E) 6,Geometría y Figuras,D,2023,6,D,No Answer,A,A,D,E,A,A,D,D,D,True,False,True,True,False
valenciano,A) 880 B) 808 C) 0 D) 408 E) 804,Álgebra y Aritmética Visual,E,2024,1,B,No Answer,B,A,E,B,B,B,C,E,E,True,True,True,False,True
valenciano,A) 3 B) 6 C) 12 D) 24 E) 48,Patrones y Secuencias,B,2024,1,C,C,A,A,D,No Answer,C,C,D,,,,,,,
valenciano,A) En A B) En B C) En C D) En D E) En E,Geometría y Figuras,E,2024,1,No Answer,B,No Answer,A,E,C,C,E,B,A,A,True,True,,,True
valenciano,A) B) C) D) E),Lógica y Razonamiento Visual,D,2024,1,D,B,A,No Answer,D,C,A,D,A,A,A,True,True,False,False,False
valenciano,A) 20 cm2 B) 25 cm2 C) 30 cm2 D) 35 cm2 E) 40 cm2,Geometría y Figuras,B,2024,1,B,E,A,A,A,C,B,No Answer,B,E,E,,False,,,False
valenciano,"A) 7 B) 7,5 C) 8 D) 8,2 E) 8,5",Álgebra y Aritmética Visual,C,2024,1,No Answer,No Answer,No Answer,C,D,No Answer,C,D,E,D,D,False,True,True,True,True
valenciano,A) B) C) D) E),Combinatoria y Probabilidad,C,2024,1,A,A,A,A,A,No Answer,C,E,E,A,A,False,False,False,False,False
valenciano,A) 1 B) 2 C) 3 D) 4 E) 5,Lógica y Razonamiento Visual,A,2024,1,B,E,A,No Answer,No Answer,C,E,C,B,B,B,False,True,True,False,False
valenciano,"A) 17 cm B) 17,5 cm C) 18 cm D) 18,5 cm E) 19 cm",Geometría y Figuras,E,2024,1,No Answer,No Answer,D,A,E,D,B,C,No Answer,C,C,False,False,True,False,True
valenciano,A) 18 cm2 B) 20 cm2 C) 24 cm2 D) 27 cm2 E) 30 cm2,Geometría y Figuras,B,2024,1,E,C,A,E,D,D,D,D,E,E,E,False,False,False,False,True
valenciano,A) 125 B) 200 C) 250 D) 300 E) 375,Álgebra y Aritmética Visual,D,2024,1,D,D,No Answer,A,E,E,A,D,E,E,E,False,False,False,False,False
valenciano,"A) Atown 2 km, Betown 9 km B) Atown 3 km, Betown 8 km C) Atown 5 km, Betown 6 km D) Atown 9 km, Betown 4 km E) Atown 8 km, Betown 3 km",Geometría y Figuras,D,2024,1,D,D,B,A,E,E,D,D,D,A,A,False,False,False,False,False
valenciano,A) 12 B) 10 C) 8 D) 6 E) Es impossible,Combinatoria y Probabilidad,B,2024,1,No Answer,D,A,E,E,D,C,A,D,E,E,False,False,False,False,False
valenciano,A) 144 cm B) 120 cm C) 104 cm D) 90 cm E) 72 cm,Geometría y Figuras,E,2024,1,E,E,A,A,A,E,E,No Answer,A,A,A,False,False,False,False,False
valenciano,A) 17 B) 18 C) 19 D) 20 E) 21,Álgebra y Aritmética Visual,B,2024,1,No Answer,No Answer,No Answer,A,A,E,A,B,E,B,C,False,True,True,False,False
valenciano,A) 81 B) 69 C) 77 D) 53 E) 60,Patrones y Secuencias,B,2024,1,No Answer,E,C,A,D,D,E,E,E,A,A,False,False,False,False,False
valenciano,A) B) C) D) E),Lógica y Razonamiento Visual,E,2024,1,D,B,A,A,D,C,D,D,E,E,E,True,True,True,True,True
valenciano,A) 808 B) 804 C) 480 D) 0 E) 880,Álgebra y Aritmética Visual,B,2024,2,No Answer,No Answer,A,A,D,No Answer,C,A,B,A,A,True,,,False,
valenciano,A) 150 B) 200 C) 250 D) 300 E) 350,Lógica y Razonamiento Visual,C,2024,2,E,C,A,C,No Answer,D,D,E,C,C,C,True,True,True,True,False
valenciano,A) A la zona A B) A la zona B C) A la zona C D) A la zona D E) A la zona E,Geometría y Figuras,B,2024,2,A,No Answer,A,D,C,E,D,D,D,D,D,False,False,False,False,False
valenciano,"A) 25 cm B) 50 cm C) 75 cm D) 1 m E) 1,25 m",Geometría y Figuras,D,2024,2,D,D,E,D,D,D,D,D,D,E,A,False,False,False,False,True
valenciano,A) B) C) D) E),Combinatoria y Probabilidad,E,2024,2,E,E,No Answer,No Answer,E,E,D,D,B,A,A,False,False,False,False,False
valenciano,"A) 17 cm B) 18,5 cm C) 17,5 cm D) 18 cm E) 19 cm",Geometría y Figuras,E,2024,2,B,A,A,A,C,E,D,D,C,C,C,False,True,True,True,False
valenciano,A) 4045 B) 4046 C) 4047 D) 4048 E) 4049,Patrones y Secuencias,C,2024,2,C,C,D,A,No Answer,C,C,C,B,C,C,False,False,False,False,False
valenciano,A) 5 km B) 4 km C) 7 km D) 9 km E) 11 km,Geometría y Figuras,A,2024,2,A,B,A,D,E,E,A,B,E,B,B,False,True,True,True,False
valenciano,A) B) C) D) E),Lógica y Razonamiento Visual,C,2024,2,E,A,No Answer,A,E,C,C,D,E,A,A,False,False,False,False,False
valenciano,A) 3 cm2 B) 7/2 cm2 C) 11/2 cm2 D) 6 cm2 E) 4 cm2,Geometría y Figuras,E,2024,2,D,D,A,A,A,C,E,D,E,E,E,False,True,False,True,True
valenciano,A) 60° B) 66° C) 72° D) 80° E) 88°,Geometría y Figuras,D,2024,2,No Answer,D,No Answer,A,E,D,D,No Answer,B,A,A,False,False,False,False,False
valenciano,A) B) C) D) E),Geometría y Figuras,B,2024,2,No Answer,E,A,No Answer,No Answer,No Answer,E,C,E,A,A,False,False,False,False,False
valenciano,A) 18 B) 19 C) 20 D) 21 E) 22,Geometría y Figuras,B,2024,2,C,No Answer,C,No Answer,D,C,B,A,B,B,C,False,False,False,False,False
valenciano,A) 10×5 B) 4×3 C) 8×5 D) 12×7 E) 7×3,Combinatoria y Probabilidad,D,2024,2,B,No Answer,B,No Answer,D,B,A,D,E,A,E,False,False,False,False,False
valenciano,A) 172 B) 150 C) 149 D) 136 E) 125,Geometría y Figuras,B,2024,2,B,B,No Answer,A,D,No Answer,B,No Answer,E,B,A,False,False,False,False,False
valenciano,A) B) C) D) E),Lógica y Razonamiento Visual,D,2024,2,A,No Answer,A,A,D,D,C,E,E,A,A,True,True,True,True,True
valenciano,A) 4 B) 7 C) 6 D) 3 E) 8,Lógica y Razonamiento Visual,D,2024,2,No Answer,C,No Answer,D,E,C,C,C,A,A,E,False,False,False,False,False
valenciano,"A) 8,5 B) 7 C) 8 D) 8,2 E) 7,5",Geometría y Figuras,C,2024,2,No Answer,C,A,A,D,No Answer,E,C,C,D,D,True,False,False,True,False
valenciano,"A) 1 i 4 B) 2, 3 i 5 C) 1, 4 i 5 D) 2 i 3 E) 1 i 3",Geometría y Figuras,E,2024,2,E,C,A,No Answer,C,D,A,C,B,B,C,False,True,True,False,False
valenciano,A) 60 cm B) 68 cm C) 78 cm D) 88 cm E) 90 cm,Geometría y Figuras,C,2024,3,C,C,No Answer,No Answer,B,A,C,C,E,A,A,False,False,False,False,False
valenciano,A) 5° B) 4° C) 3° D) 2° E) 1°,Geometría y Figuras,B,2024,3,B,B,A,No Answer,E,C,B,B,C,B,B,False,True,True,True,
valenciano,A) B) C) D) E),Geometría y Figuras,A,2024,3,E,No Answer,No Answer,A,No Answer,C,B,E,A,A,A,True,True,True,False,True
valenciano,A) 0 m2 B) 1 m2 C) 2 m2 D) 5 m2 E) 10 m2,Lógica y Razonamiento Visual,A,2024,3,A,A,No Answer,A,A,D,A,A,A,A,A,True,True,True,True,False
valenciano,A) 18 B) 16 C) 14 D) 12 E) 10,Geometría y Figuras,A,2024,3,D,D,D,A,C,D,D,A,D,D,D,False,False,True,True,True
valenciano,A) 8 B) 10 C) 12 D) 14 E) 16,Álgebra y Aritmética Visual,B,2024,3,B,No Answer,A,A,E,C,B,A,A,B,B,False,True,True,False,False
valenciano,A) 1 000 B) 1 500 C) 3 000 D) 6 000 E) 9 000,Álgebra y Aritmética Visual,D,2024,3,D,D,No Answer,A,D,E,E,E,E,D,D,False,False,False,False,False
valenciano,A) B) C) D) E),Lógica y Razonamiento Visual,C,2024,3,E,E,A,A,No Answer,B,C,C,B,A,A,True,True,True,True,True
valenciano,A) Tom B) Al C) Pit D) Jim E) No ho podem saber amb seguretat.,Lógica y Razonamiento Visual,B,2024,3,C,No Answer,D,A,D,E,C,C,A,A,A,False,False,False,False,False
valenciano,A) 9 B) 10 C) 14 D) 18 E) 19,Combinatoria y Probabilidad,A,2024,3,No Answer,No Answer,C,B,D,A,A,A,B,A,A,False,False,False,False,False
valenciano,A) 2 B) 3 C) 4 D) 5 E) 6,Geometría y Figuras,E,2024,3,D,B,A,A,No Answer,C,B,C,E,D,D,True,False,False,True,False
valenciano,A) 82 B) 92 C) 96 D) 108 E) 120,Geometría y Figuras,B,2024,3,C,C,No Answer,A,No Answer,C,C,E,A,E,E,False,False,False,False,False
valenciano,A) 1 B) 4 C) 5 D) 6 E) 8,Álgebra y Aritmética Visual,D,2024,3,C,B,A,A,D,C,E,D,A,A,A,False,False,False,False,False
valenciano,A) 60° B) 70° C) 75° D) 90° E) 120°,Geometría y Figuras,D,2024,3,D,C,No Answer,C,D,D,D,D,D,D,D,False,False,False,True,False
valenciano,A) 20 % B) 25 % C) 30 % D) 40 % E) 50 %,Geometría y Figuras,E,2024,3,B,E,A,A,No Answer,E,E,B,E,E,E,False,False,False,False,False
valenciano,A) 45 B) 47 C) 49 D) 58 E) 60,Combinatoria y Probabilidad,A,2024,3,No Answer,No Answer,C,A,D,No Answer,C,E,E,B,B,False,True,True,True,False
valenciano,A) B) C) D) E),Lógica y Razonamiento Visual,B,2024,3,B,E,No Answer,A,E,No Answer,E,B,C,E,A,False,False,False,False,False
valenciano,A) 8 B) 9 C) 11 D) 12 E) 15,Geometría y Figuras,D,2024,3,D,D,No Answer,No Answer,D,No Answer,D,D,D,A,A,True,False,False,False,False
valenciano,A) 10 B) 11 C) 12 D) 13 E) 14,Álgebra y Aritmética Visual,D,2024,3,D,D,D,No Answer,E,A,B,D,C,A,E,False,False,False,False,False
valenciano,A) B) C) D) E),Lógica y Razonamiento Visual,E,2024,4,No Answer,B,No Answer,A,E,A,C,D,A,,,,,,,
valenciano,A) 18 B) 16 C) 14 D) 12 E) 10,Geometría y Figuras,A,2024,4,D,B,A,E,D,D,D,C,B,,,,,,,
valenciano,A) 14 cm B) 15 cm C) 16 cm D) 17 cm E) 18 cm,Geometría y Figuras,B,2024,4,B,No Answer,No Answer,A,C,B,B,B,A,,,,,,,
valenciano,A) 24π B) 30π C) 32π D) 36π E) 48π,Geometría y Figuras,E,2024,4,C,No Answer,A,A,E,E,B,C,B,A,E,False,False,False,False,False
valenciano,A) 3 B) 4 C) 5 D) 6 E) 7,Geometría y Figuras,B,2024,4,B,C,E,No Answer,E,B,B,E,A,A,A,False,False,False,False,False
valenciano,A) 105° B) 110° C) 115° D) 120° E) 125°,Geometría y Figuras,A,2024,4,No Answer,A,D,A,D,A,D,D,D,D,D,False,,,False,False
valenciano,A) 18 cm2 B) 20 cm2 C) 24 cm2 D) 32 cm2 E) 36 cm2,Geometría y Figuras,B,2024,4,No Answer,E,A,D,No Answer,D,B,B,E,D,D,False,True,True,True,False
valenciano,A) 82 B) 92 C) 96 D) 108 E) 120,Geometría y Figuras,B,2024,4,C,No Answer,No Answer,A,D,E,E,E,A,C,C,False,True,True,True,True
valenciano,A) 3:1 B) 4:3 C) 6:5 D) 7:6 E) 9:7,Geometría y Figuras,D,2024,4,D,No Answer,A,No Answer,No Answer,D,D,D,D,D,D,False,False,True,True,False
valenciano,A) 12 B) 24 C) 48 D) 96 E) 198,Combinatoria y Probabilidad,B,2024,4,C,D,A,E,E,A,C,C,B,B,B,False,True,False,False,False
valenciano,A) 60° B) 70° C) 75° D) 90° E) 120°,Lógica y Razonamiento Visual,D,2024,4,No Answer,No Answer,No Answer,A,E,D,D,D,D,E,E,False,False,False,False,True
valenciano,A) 20 B) 40 C) 80 D) 120 E) 480,Geometría y Figuras,B,2024,4,E,D,A,No Answer,No Answer,No Answer,D,D,E,E,E,False,False,False,False,False
valenciano,A) 45 B) 47 C) 49 D) 58 E) 60,Geometría y Figuras,A,2024,4,D,D,B,No Answer,D,C,C,B,C,C,C,False,True,True,True,False
valenciano,A) 5° B) 4° C) 3° D) 2° E) 1°,Geometría y Figuras,B,2024,4,B,B,No Answer,A,C,No Answer,B,B,A,B,B,False,True,True,True,True
valenciano,A) 365 B) 31 C) 29 D) 23 E) 20,Lógica y Razonamiento Visual,D,2024,4,D,No Answer,A,B,D,E,D,E,D,D,D,True,True,True,True,True
valenciano,A) 7 B) 9 C) 10 D) 11 E) 1,Geometría y Figuras,D,2024,4,C,D,A,No Answer,C,D,D,B,B,D,D,False,False,False,True,False
valenciano,A) √2 B) √3 C) 2 D) 2√2 E) 2√3,Geometría y Figuras,B,2024,5,No Answer,C,A,A,D,B,E,No Answer,E,E,A,False,False,False,False,False
valenciano,A) 12 B) 24 C) 48 D) 96 E) 198,Geometría y Figuras,B,2024,5,D,C,A,A,E,C,C,C,B,B,B,False,True,True,True,False
valenciano,A) 3:1 B) 4:3 C) 6:5 D) 7:6 E) 9:7,Geometría y Figuras,D,2024,5,No Answer,No Answer,A,A,No Answer,D,D,D,D,D,D,False,False,False,True,False
valenciano,A) 22 m B) 26 m C) 33 m D) 39 m E) 44 m,Geometría y Figuras,C,2024,5,C,C,A,A,C,C,A,D,E,C,C,False,False,True,True,True
valenciano,A) 20 B) 40 C) 80 D) 120 E) 480,Álgebra y Aritmética Visual,B,2024,5,No Answer,No Answer,A,No Answer,E,No Answer,E,E,D,D,C,False,False,False,False,False
valenciano,A) B) C) D) E),Álgebra y Aritmética Visual,E,2024,5,No Answer,E,A,No Answer,No Answer,E,E,C,C,A,A,True,True,False,False,
valenciano,A) √5 B) 1 + √2 C) 5/2 D) 1 + √3 E) 2√2,Lógica y Razonamiento Visual,B,2024,5,A,A,A,A,D,B,B,D,A,E,E,False,False,False,False,False
valenciano,A) 1 B) 2 C) 3 D) 4 E) 5,Lógica y Razonamiento Visual,C,2024,5,No Answer,C,No Answer,No Answer,D,A,B,B,A,C,D,False,False,True,True,False
valenciano,A) 12 B) 9√2 C) 13 D) 10 E) Cap de les anteriors,Combinatoria y Probabilidad,D,2024,5,D,D,A,A,C,C,E,D,E,B,B,False,True,False,False,False
valenciano,A) 7 B) 9 C) 10 D) 11 E) 15,Geometría y Figuras,D,2024,5,No Answer,D,A,E,C,E,D,E,E,D,E,,False,False,False,False
valenciano,A) 4 B) 6 C) 8 D) 10 E) 12,Álgebra y Aritmética Visual,B,2024,5,B,A,No Answer,No Answer,E,E,C,A,E,A,A,False,False,False,False,False
valenciano,A) 12 B) 24 C) 36 D) 40 E) 48,Lógica y Razonamiento Visual,C,2024,5,A,A,A,A,E,No Answer,C,A,C,C,C,True,True,True,False,False
valenciano,A) 14 cm B) 15 cm C) 16 cm D) 17 cm E) 18 cm,Combinatoria y Probabilidad,B,2024,5,No Answer,C,A,D,A,E,C,A,E,D,D,False,False,False,True,True
valenciano,A) 1/4 B) 1/3 C) 2/3 D) 3/4 E) 1/π,Álgebra y Aritmética Visual,B,2024,5,No Answer,B,A,A,E,No Answer,B,B,C,B,B,False,True,True,True,False
valenciano,A) 8 B) 9 C) 10 D) 13 E) 19,Geometría y Figuras,D,2024,5,No Answer,D,D,A,A,D,B,D,B,C,C,False,False,False,False,False
valenciano,A) 105° B) 110° C) 115° D) 120° E) 125°,Lógica y Razonamiento Visual,A,2024,5,A,D,A,E,E,D,A,B,D,C,C,False,False,False,False,False
valenciano,A) B) C) D) E),Lógica y Razonamiento Visual,C,2024,6,A,No Answer,A,B,A,A,B,B,E,B,B,False,True,True,False,False
valenciano,A) N = 1/2(M + P) B) N = M + P C) M = P D) N = 2/3(M + P) E) N = 3/5(M + P),Geometría y Figuras,B,2024,6,C,A,C,A,B,B,C,A,A,A,A,False,False,False,False,False
valenciano,A) 19 B) 20 C) 21 D) 22 E) 23,Álgebra y Aritmética Visual,C,2024,6,No Answer,D,A,A,D,No Answer,D,D,D,C,D,False,False,True,True,False
valenciano,A) 13 B) 12 C) 9√2 D) 10 E) Cap dels anteriors,Geometría y Figuras,D,2024,6,D,D,A,A,C,A,D,D,E,B,B,False,True,False,False,False
valenciano,A) 9 B) 3π C) 6π − 9 D) 10π/3 E) 12,Geometría y Figuras,A,2024,6,E,A,A,E,No Answer,No Answer,C,C,C,,,,,,,
valenciano,A) 1/2(a + b + c) B) √(a² + b² + c²) C) √((a + b)² + c²) D) √((b − a)² + c²) E) √(a² + ab + b² + c²),Álgebra y Aritmética Visual,C,2024,6,D,D,E,B,No Answer,E,B,C,C,,,,,,,
valenciano,A) −23 B) −24 C) −25 D) −26 E) −27,Lógica y Razonamiento Visual,D,2024,6,No Answer,A,A,A,D,No Answer,E,B,E,,,,,,,
valenciano,A) 6√2 B) 7√2 C) 10 D) 8 E) 6 + √2,Geometría y Figuras,B,2024,6,No Answer,A,A,A,C,E,A,A,E,,,,,,,
valenciano,A) 24 B) 30 C) 36 D) 48 E) Cap dels anteriors,Combinatoria y Probabilidad,A,2024,6,No Answer,D,No Answer,A,C,D,A,C,C,,,,,,,
valenciano,A) 8° B) 5° C) 10° D) 9° E) 12°,Geometría y Figuras,E,2024,6,E,E,No Answer,A,E,E,E,E,E,,,,,,,
valenciano,A) B) C) D) E),Lógica y Razonamiento Visual,D,2024,6,D,E,A,C,D,D,C,D,C,,,,,,,
valenciano,A) 3 B) 4 C) 5 D) 6 E) 7,Geometría y Figuras,C,2024,6,A,A,A,No Answer,E,D,B,B,B,,,,,,,
